Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
1980-03-17,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,10924800
1980-03-18,0.18004783987998962,0.18295164030805985,0.18004783987998962,0.18149973178563042,17068800
1980-03-19,0.18440358340740204,0.18730794935087347,0.184403583407402,0.184403583407402,18508800
1980-03-20,0.1836775541305542,0.1865813539193196,0.1836775541305542,0.1844035082319418,11174400
1980-03-21,0.17714348435401917,0.18004786680400695,0.17714348435401917,0.18004786680400695,12172800
1980-03-24,0.17351379990577698,0.1764176185694612,0.17351379990577698,0.1764176185694612,8966400
1980-03-25,0.17423966526985168,0.1771434658284733,0.17423966526985168,0.17423966526985168,11347200
1980-03-26,0.1727878451347351,0.1756916637966527,0.1727878451347351,0.1742397544656939,16262400
1980-03-27,0.16697958111763,0.16988394648226135,0.16697958111763,0.16988394648226135,26918400
1980-03-28,0.17351379990577698,0.1764176185694612,0.17351379990577698,0.17351379990577698,20102400
1980-03-31,0.17932191491127014,0.18222571581368047,0.17932191491127014,0.17932191491127014,9004800
1980-04-01,0.18004783987998962,0.18295164030805985,0.18004783987998962,0.18004783987998962,8179200
1980-04-02,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,12556800
1980-04-03,0.17786937952041626,0.1807737443869024,0.1778693795204163,0.1807737443869024,6988800
1980-04-07,0.17351379990577698,0.1764176185694612,0.17351379990577698,0.1764176185694612,13478400
1980-04-08,0.17423966526985168,0.1771434658284733,0.17423966526985168,0.17423966526985168,29184000
1980-04-09,0.17060990631580353,0.17351370680461584,0.17060990631580353,0.17351370680461584,11558400
1980-04-10,0.16988399624824524,0.17278779749271256,0.16988399624824524,0.17060995071356042,14784000
1980-04-11,0.16988399624824524,0.17278779749271256,0.16988399624824524,0.16988399624824524,9523200
1980-04-14,0.171335831284523,0.1742396312766287,0.171335831284523,0.171335831284523,8025600
1980-04-15,0.16915734112262726,0.17206170500833495,0.16915734112262729,0.1713357677421227,10598400
1980-04-16,0.16262377798557281,0.16552757669678128,0.16262377798557281,0.16552757669678128,10752000
1980-04-17,0.15971949696540833,0.16262387906917783,0.15971949696540833,0.16262387906917783,17702400
1980-04-18,0.1618979275226593,0.16480172808789523,0.1618979275226593,0.1618979275226593,18739200
1980-04-21,0.1604454666376114,0.16334983240316114,0.1604454666376114,0.16189794031422383,9043200
1980-04-22,0.1677054762840271,0.17060984062538825,0.1677054762840271,0.1677054762840271,20428800
1980-04-23,0.17786937952041626,0.1807737443869024,0.1778693795204163,0.1778693795204163,14822400
1980-04-24,0.17859597504138947,0.18149977617971733,0.17859597504138947,0.17859597504138947,8832000
1980-04-25,0.17569157481193542,0.17859594035717233,0.1756915748119354,0.17859594035717233,7104000
1980-04-28,0.17423966526985168,0.1771434658284733,0.17423966526985168,0.17569157385755718,6931200
1980-04-29,0.17569157481193542,0.17859594035717233,0.1756915748119354,0.1756915748119354,6297600
1980-04-30,0.17786937952041626,0.1807737443869024,0.1778693795204163,0.1778693795204163,7065600
1980-05-01,0.17859597504138947,0.18149977617971733,0.17859597504138947,0.17859597504138947,7008000
1980-05-02,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,5510400
1980-05-05,0.1836775541305542,0.1865813539193196,0.1836775541305542,0.1836775541305542,3513600
1980-05-06,0.18295162916183472,0.18585542941299255,0.18295162916183472,0.1836775833788211,6988800
1980-05-07,0.18295162916183472,0.18585542941299255,0.18295162916183472,0.18295162916183472,6393600
1980-05-08,0.18077373504638672,0.18367755140890976,0.18077373504638672,0.182951597318279,7468800
1980-05-09,0.18295162916183472,0.18585542941299255,0.18295162916183472,0.18295162916183472,16684800
1980-05-12,0.18222571909427643,0.1851295366657553,0.18222571909427643,0.18295167348714614,8582400
1980-05-13,0.18585537374019623,0.18875975470891582,0.18585537374019623,0.18585537374019623,7372800
1980-05-14,0.188759908080101,0.1916637098208253,0.188759908080101,0.188759908080101,4742400
1980-05-15,0.190211683511734,0.19311550008111508,0.19021168351173398,0.19021168351173398,8102400
1980-05-16,0.1923896074295044,0.1952934083101999,0.19238960742950442,0.19238960742950442,4838400
1980-05-19,0.19311557710170746,0.19601994318337615,0.19311557710170746,0.19311557710170746,8640000
1980-05-20,0.19093765318393707,0.19384146998949925,0.19093765318393707,0.1931155157881087,21811200
1980-05-21,0.18658143281936646,0.18948579880699531,0.18658143281936646,0.18948579880699531,10540800
1980-05-22,0.18440358340740204,0.18730794935087347,0.184403583407402,0.18658142998261842,5318400
1980-05-23,0.19093765318393707,0.19384146998949925,0.19093765318393707,0.19093765318393707,29779200
1980-05-27,0.190211683511734,0.19311550008111508,0.19021168351173398,0.19093763765407926,8332800
1980-05-28,0.1945675015449524,0.19747188472401972,0.19456750154495236,0.19456750154495236,6700800
1980-05-29,0.1945675015449524,0.19747188472401972,0.19456750154495236,0.19456750154495236,7660800
1980-05-30,0.19747185707092285,0.20037565825551992,0.19747185707092288,0.19747185707092288,5721600
1980-06-02,0.19819770753383636,0.20110152405514944,0.19819770753383636,0.19819770753383636,6355200
1980-06-03,0.19311557710170746,0.19601994318337615,0.19311557710170746,0.19601994318337615,15244800
1980-06-04,0.19601988792419434,0.19892368821631842,0.19601988792419434,0.19601988792419434,7680000
1980-06-05,0.19601988792419434,0.19892368821631842,0.19601988792419434,0.19601988792419434,6470400
1980-06-06,0.1945675015449524,0.19747188472401972,0.19456750154495236,0.19601997562000573,28723200
1980-06-09,0.19311557710170746,0.19601994318337615,0.19311557710170746,0.1945674693486726,7545600
1980-06-10,0.1952933669090271,0.19819773214491346,0.1952933669090271,0.1952933669090271,17280000
1980-06-11,0.19747185707092285,0.20037565825551992,0.19747185707092288,0.19747185707092288,3206400
1980-06-12,0.1945675015449524,0.19747188472401972,0.19456750154495236,0.19747188472401972,10809600
1980-06-13,0.1945675015449524,0.19747188472401972,0.19456750154495236,0.19456750154495236,3590400
1980-06-16,0.1945675015449524,0.19747188472401972,0.19456750154495236,0.19456750154495236,7987200
1980-06-17,0.1938415765762329,0.19674594333278447,0.1938415765762329,0.1945675145600042,12864000
1980-06-18,0.1923896074295044,0.1952934083101999,0.19238960742950442,0.19384151617824774,8064000
1980-06-19,0.188759908080101,0.1916637098208253,0.188759908080101,0.1916637098208253,13689600
1980-06-20,0.18948572874069214,0.19238954530043864,0.18948572874069217,0.18948572874069217,7027200
1980-06-23,0.18948572874069214,0.19238954530043864,0.18948572874069217,0.18948572874069217,9888000
1980-06-24,0.18948572874069214,0.19238954530043864,0.18948572874069217,0.18948572874069217,9676800
1980-06-25,0.19166363775730133,0.19456743840622698,0.19166363775730136,0.19166363775730136,15494400
1980-06-26,0.19166363775730133,0.19456743840622698,0.19166363775730136,0.19166363775730136,10156800
1980-06-27,0.1923896074295044,0.1952934083101999,0.19238960742950442,0.19238960742950442,6912000
1980-06-30,0.19093765318393707,0.19384146998949925,0.19093765318393707,0.19238956158671816,5337600
1980-07-01,0.1938415765762329,0.19674594333278447,0.1938415765762329,0.1938415765762329,9811200
1980-07-02,0.1952933669090271,0.19819773214491346,0.1952933669090271,0.1952933669090271,6585600
1980-07-03,0.1967458426952362,0.1996496429953865,0.1967458426952362,0.1967458426952362,4550400
1980-07-07,0.2040053904056549,0.20545786411010344,0.20400539040565488,0.20400539040565488,19545600
1980-07-08,0.20836161077022552,0.20981351912616997,0.2083616107702255,0.2083616107702255,13190400
