Price,Close,High,Low,Open,Volume,SMA_50,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Return
Ticker,,,,SH,SH,,,,,,,
Date,,,,,,,,,,,,
2006-06-21,464.9049377441406,470.8178594651907,463.964246817242,470.8178594651907,550,,,,,,,
2006-06-22,468.60064697265625,470.4820294382303,466.9880407541395,467.324023878918,900,,,,,,,0.794938691434055
2006-06-23,468.7349853515625,470.2132288407502,465.7784983731871,470.0788151069227,1013,,,,,,,0.028667988355146612
2006-06-26,467.2569274902344,469.6758630219123,466.9209442860082,469.0039478772994,1100,,,,,,,-0.3153291108022427
2006-06-27,471.2882995605469,471.48986890481183,466.9879826701576,466.9879826701576,2213,,,,,,,0.8627741683715939
2006-06-28,468.8693237304688,472.0273798835014,468.8693237304688,470.61634333372825,15463,,,,,,,-0.5132688064468538
2006-06-29,458.5888671875,466.2488089998563,458.387297865672,466.2488089998563,6825,,,,,,,-2.192605918675661
2006-06-30,459.2607421875,459.2607421875,457.7824989372016,458.25284440195014,2050,,,,,,,0.14650922603520744
2006-07-03,456.5730895996094,458.99202408537775,456.3715202697649,458.58888542568883,2700,,,,,,,-0.5852127867688184
2006-07-05,459.9327697753906,461.8813589684149,459.5968379403458,459.7984072941374,4725,,,,,,,0.7358471737192174
2006-07-06,459.2607421875,460.201433116997,457.4465671845589,458.9248104348573,4525,,,,,,,-0.14611430888449295
2006-07-07,462.5532531738281,463.4267886862103,458.9920580462364,460.4703015928944,9200,,,,,,,0.716915399876239
2006-07-10,462.0829772949219,463.09087543452273,459.5968866495791,461.07513041914984,3788,,,,,,,-0.1016695646781085
2006-07-11,459.7984619140625,465.039470790522,459.6640994168482,463.2252951270666,9713,,,,,,4.426955926493872,-0.4943950530775121
2006-07-12,465.3081970214844,465.9801119629744,459.596843123083,459.596843123083,14238,,53.620333918193396,,,,4.635215207452187,1.1982935054819066
2006-07-13,471.5570983886719,471.9602370965352,466.3832970037404,467.65991999991525,28050,,62.99061392525811,,,,4.842650569376213,1.3429596571020497
2006-07-14,473.5728149414063,477.0668027718256,471.9601578530759,472.83369325854187,24100,,65.4177215281532,,,,4.909168434061421,0.4274596988619539
2006-07-17,475.0509338378906,475.9244691087447,472.4304305529424,474.37901911986927,17213,,67.12053278157539,,,,4.771935615830989,0.3121207235400991
2006-07-18,473.7073059082031,478.47796907845606,472.5650452752895,474.37922091204473,14238,,64.03395265418735,,,,4.879827138979174,-0.2828387092795426
2006-07-19,465.3753967285156,473.0353397239604,464.7034817973723,473.03533972396036,27238,,48.98952746936151,,,,5.260974754581824,-1.7588728473826976
2006-07-20,469.9444274902344,469.9444274902344,463.7626776604324,463.7626776604324,6138,,55.20481042838137,,,,5.344324738813264,0.9817946530560118
2006-07-21,472.9681701660156,473.9088613965957,469.8773202278486,469.9445271054121,11525,,58.783909987406545,,,,5.22771594799075,0.6434255837290737
2006-07-24,465.2410278320313,470.6836572057409,464.7706822085085,470.3476740758697,15700,,48.18796384467533,,,,5.486997013737304,-1.6337552548773004
2006-07-25,462.8891906738281,466.98793782635903,461.14217108492574,465.64410815109017,4213,,45.49975298838987,1.5057790114102545,,,5.51783044546239,-0.5055094064172483
2006-07-26,462.21722412109375,465.1737105924785,460.5374115830453,463.69546735678614,4738,,44.73191892290831,0.9746190600994282,,,5.443153589526061,-0.14516790762735265
2006-07-27,464.97216796875,465.50972037434894,460.26871257930657,460.40307504879684,10300,,48.564333529576345,0.767128931562354,,,5.426253783633729,0.5960279504717336
2006-07-28,459.66400146484375,466.9879607023191,458.7904659956933,466.9879607023191,6275,,42.45562002231157,0.17237974870397466,,,5.655148795980685,-1.1416095133382265
2006-07-31,459.7312316894531,461.5454585246158,459.5968691990615,460.87349228117665,26363,,42.5541788376765,-0.290193180047595,,,5.352380986238659,0.014625949475077782
2006-08-01,462.7549133300781,464.2331057392433,462.0157914935828,462.9564826920631,10275,,46.95462084521584,-0.4080954499877407,,,5.283613166757229,0.6577063797718052
2006-08-02,459.9327697753906,460.940667808172,457.7826112285748,460.94066780817195,3200,,43.59778569548185,-0.7209466236768094,,,5.258677140923492,-0.609857069777775
2006-08-03,458.9249572753906,462.4861528284935,457.6482829209473,462.48615282849346,2800,,42.431185187002534,-1.0382373253000878,,,5.225260241952255,-0.21912169913271828
2006-08-04,459.8656311035156,461.74701349329285,452.5416196417968,453.54951771169897,8363,,43.939049252987424,-1.1999556342963729,-1.1735643607927513,-0.026391273503621606,5.538825153948747,0.20497334329119266
