Price,Close,High,Low,Open,Volume,SMA_50,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Return
Ticker,,,,QQQ,QQQ,,,,,,,
Date,,,,,,,,,,,,
1999-03-10,43.34738159179688,43.42696674771817,42.684171959119446,43.40043836241107,5232000,,,,,,,
1999-03-11,43.55961608886719,43.91774935147359,42.71070761454091,43.66572964815797,9688600,,,,,,,0.4896131883326271
1999-03-12,42.498477935791016,43.426971523651616,42.15360888887137,43.40044313542703,8743600,,,,,,,-2.4360594705685967
1999-03-15,43.71877670288086,43.77183347072416,42.36582912287666,42.816811649544725,6369000,,,,,,,2.871394050708198
1999-03-16,44.09016418457031,44.2758628303537,43.42695473534393,43.90446553878692,4905800,,,,,,,0.8494919338970952
1999-03-17,43.771854400634766,44.143251953125,43.63921241760254,44.09019515991211,3965000,,,,,,,-0.7219519133633501
1999-03-18,44.62074279785156,44.647271182392494,43.705513531189325,43.718777723459795,4848400,,,,,,,1.9393475758351375
1999-03-19,43.480018615722656,45.20436346625467,43.453490233406775,45.20436346625467,7160400,,,,,,,-2.5564885535339643
1999-03-22,42.94945526123047,43.77183519520091,42.8698701063301,43.665721655333755,5024800,,,,,,,-1.2202463830140453
1999-03-23,41.43734359741211,42.869876602700366,41.35775843045165,42.71070626877945,10962400,,,,,,,-3.5206771648703783
1999-03-24,42.84334564208984,42.86987402948432,41.17205723623742,41.80873853370501,8447000,,,,,,,3.393079581398495
1999-03-25,44.40851593017578,44.40851593017578,43.22137071639121,43.506550851546166,8133800,,,,,,,3.6532401114545587
1999-03-26,43.93099594116211,44.54114866256714,43.74529728682145,44.0371094579282,8256200,,,,,,,-1.0752892300307515
1999-03-29,45.522708892822266,45.54923727795794,44.1962896360384,44.46157348739517,5113800,,,,,,1.2546695703730368,3.623211624412015
1999-03-30,45.20436477661133,45.84104597064811,45.01866609501728,45.46964860745999,4940600,,59.78610060066046,,,,1.2086501731814345,-0.6993083758711327
1999-03-31,44.541160583496094,46.00022182953081,44.4085186520384,45.947165056947725,8256600,,55.11966947924701,,,,1.2480481099392953,-1.4671242398662687
1999-04-01,45.46964263916016,45.8940967128046,44.7268480102824,45.84103995359904,8715800,,59.84502925269405,,,,1.2585074266171958,2.084548412077303
1999-04-05,47.11441802978516,47.18073900111087,45.92064054592235,46.20582072262291,5697200,,66.5615291194673,,,,1.3023974299659586,3.617304414898692
1999-04-06,47.207275390625,47.7245790546414,46.66344333358212,47.061369228979345,7522400,,66.89815716001767,,,,1.2795837904031682,0.1970890541004522
1999-04-07,46.716495513916016,47.75110273994822,45.70841667829489,47.644989178303895,11923600,,63.27260080003393,,,,1.350111148481556,-1.0396276265637883
1999-04-08,47.08789443969727,47.313385765183135,45.68188970431476,46.63691178872551,7952400,,64.82612938073908,,,,1.3755825460482192,0.7950059645861485
1999-04-09,47.37968826293945,47.48580178648467,46.87564902609967,47.00829093053119,4946800,,66.04147020412903,,,,1.3075927845971183,0.6196790634074079
1999-04-12,47.061370849609375,47.37971157688971,46.212462243528485,46.265519031408544,10934000,,63.46525043539371,,,,1.2953398576079795,-0.6718436211811563
1999-04-13,46.42467498779297,47.45928203037807,46.05327758789063,47.35316848754883,9962200,,58.54578281482734,1.3705673032020371,,,1.3048506068681762,-1.3529054728368406
1999-04-14,44.83297729492188,47.06136196520201,44.57432550283578,47.0083051873382,21253800,,48.43750603154008,1.1650457922395177,,,1.4049966926602593,-3.428559690056232
1999-04-15,45.44313430786133,45.51608738395392,43.400448177268615,44.99215165565255,17650600,,51.86818035735157,1.0394212842014952,,,1.4644078744587115,1.360955818137377
1999-04-16,44.11670684814453,45.33701262987312,43.87795136911068,45.33701262987312,17274000,,44.87775948387929,0.8233403904142236,,,1.4727315497458324,-2.918873180557302
1999-04-19,42.04749298095703,44.77991681505077,41.60314250308256,44.40851940070793,19460600,,36.59258029092787,0.479597952709355,,,1.6119251331595843,-4.690318056399823
1999-04-20,43.00252532958984,43.34739444080802,41.46387852569335,41.861804423252785,17413600,,41.92199834912675,0.2810034899801366,,,1.633884631743213,2.2713181712529895
1999-04-21,45.124786376953125,45.151314764006,42.816816703352345,43.40044121851576,10940400,,51.6477243728953,0.29150439629271574,,,1.6900037887944543,4.9352009704020094
1999-04-22,46.34510803222656,46.47775001285686,45.2508116920266,45.54925614844477,13630600,,56.19066656352729,0.39375721110309314,,,1.6632389524393192,2.70432671986387
1999-04-23,46.95524597167969,47.300115009889765,45.628826593948624,46.10633756993181,7064400,,58.3002288829529,0.5180545260122997,-0.1888668457826862,0.7069213717949859,1.6638731093702612,1.3165099087240506
1999-04-26,48.03629684448242,48.38779811919699,47.121067110319984,47.273605399347055,5421000,,61.80925520763155,0.6957723833754272,-0.008919190735646954,0.7046915741110742,1.6457821037328921,2.3023005213405723
1999-04-27,47.30011367797852,48.6265330183593,46.696592878105264,48.387777537090756,16482800,,58.2165323063769,0.7683541286154565,0.05093004360350584,0.7174240850119507,1.6678557255930084,-1.5325560354647938
