Price,Close,High,Low,Open,Volume,SMA_50,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Return
Ticker,,,,MSFT,MSFT,,,,,,,
Date,,,,,,,,,,,,
1986-03-13,0.0598267130553722,0.0624979982615816,0.0544853713702361,0.05448537137023615,1031788800,,,,,,,
1986-03-14,0.0619632899761199,0.0630321733710548,0.0598267519143311,0.059826751914331115,308160000,,,,,,,3.5712757924210248
1986-03-17,0.063032142817974,0.0635662770745145,0.0619632599411505,0.06196325994115054,133171200,,,,,,,1.7249775508466847
1986-03-18,0.0614291578531265,0.0635663103621905,0.0608950233168766,0.0630321758259406,67766400,,,,,,,-2.543123068934272
1986-03-19,0.0603608712553978,0.0619632743989044,0.0598267368742289,0.061429140017735535,47894400,,,,,,,-1.7390546038135724
1986-03-20,0.058758471161127,0.0603608743877894,0.0582243367522396,0.060360874387789455,58435200,,,,,,,-2.654700074640659
1986-03-21,0.0571560747921466,0.0598267471570157,0.056087805846199,0.05875847821106811,59990400,,,,,,,-2.72708996220532
1986-03-24,0.0555536672472953,0.0571560705472075,0.0550195328139913,0.0571560705472075,65289600,,,,,,,-2.803564714124618
1986-03-25,0.0566219203174114,0.0566219203174114,0.0550195174645407,0.055553651748830965,32083200,,,,,,,1.9229208854220303
1986-03-26,0.0582243241369724,0.0587584584301308,0.0560877869643388,0.05662192125749727,22752000,,,,,,,2.8300061364542772
1986-03-27,0.0592925995588302,0.0592925995588302,0.0582243308493582,0.05822433084935824,16848000,,,,,,,1.8347579601691644
1986-03-31,0.058758471161127,0.0592926055700145,0.0576902023433521,0.05929260557001455,12873600,,,,,,,-0.9008348456256088
1986-04-01,0.0582243241369724,0.0587584584301308,0.0582243241369724,0.05875845843013082,11088000,,,,,,,-0.9090553474236374
1986-04-02,0.058758471161127,0.059826739978902,0.0582243367522396,0.05822433675223963,27014400,,,,,,0.002174657662708791,0.91739497550547
1986-04-03,0.0592925995588302,0.0608950026230382,0.0592925995588302,0.05929259955883026,23040000,,50.52468462237095,,,,0.0021705989382023987,0.9090236473963342
1986-04-04,0.0592925995588302,0.0598267339135662,0.0592925995588302,0.05929259955883026,26582400,,50.524684622370934,,,,0.002002284560191289,0.0
1986-04-07,0.0582243241369724,0.0598267270164475,0.0571560555506556,0.059292592723289204,16560000,,44.77001163109942,,,,0.002068935359310975,-1.8017011057136267
1986-04-08,0.058758471161127,0.059826739978902,0.0582243367522396,0.05822433675223963,10252800,,47.96157479562509,,,,0.0020236944318785723,0.91739497550547
1986-04-09,0.0598267130553722,0.0603608472238858,0.058758444718345,0.05875844471834502,12153600,,53.721315988033695,,,,0.0019838571854222716,1.8180219347706972
1986-04-10,0.0603608712553978,0.0608950056365666,0.0587584681118912,0.05982673687422893,13881600,,56.324482000940456,,,,0.0019979681917234246,0.8928422986086648
1986-04-11,0.0614291578531265,0.0624980412896906,0.0608950233168766,0.060895023316876615,17222400,,61.044001344057115,,,,0.002010568957855557,1.7698329654795453
1986-04-14,0.0619632899761199,0.0624980388556076,0.0614291554606727,0.06142915546067278,12153600,,63.18599590201225,,,,0.0019269231708949073,0.8695091088021689
1986-04-15,0.0619632899761199,0.0619632899761199,0.0598267519143311,0.061963289976119995,9302400,,63.18599590201224,,,,0.0019452239603606164,0.0
1986-04-16,0.064100444316864,0.0646345788482677,0.0614291572957864,0.061963291827190174,31910400,,70.66970652223017,0.0011437368397513442,,,0.0020535280156283317,3.4490653120061054
1986-04-17,0.0646345466375351,0.0646345466375351,0.064100412372318,0.064100412372318,22003200,,72.19116460659833,0.0013601790442471368,,,0.0019248161585434464,0.8332271739504682
1986-04-18,0.0624980479478836,0.0646345863204981,0.0619632989906002,0.06463458632049815,21628800,,59.005576855406694,0.001343822710199026,,,0.0019872226900883344,-3.3055058026983497
1986-04-21,0.0624980479478836,0.0630321825410372,0.0608950298042929,0.062498047947883606,22924800,,59.0055768554067,0.0013156936996462434,,,0.001999606398626906,0.0
1986-04-22,0.0614291578531265,0.0624980412896906,0.0614291578531265,0.062498041289690685,15552000,,53.35149810932606,0.0011933940547636177,,,0.0019235814652453726,-1.7102775684265104
1986-04-23,0.0616962201893329,0.0619632897384352,0.0608950207116385,0.061429155225036926,15609600,,54.52400466637115,0.0011052794304103608,,,0.001854425096441294,0.43474849003291016
1986-04-24,0.0678393989801406,0.0689076682467691,0.0614291690161938,0.06169623404044728,62352000,,71.97421237082827,0.0015137021276292392,,,0.002304913606334863,9.957139630200306
