,Close Price Prediction,Off-by Percentage,Difference,index,Current Close
189,48.64234718322754,0.07858947899625111,3.544236984252933,10178,45.09811019897461
512,8.290012969970704,0.0709673168455759,0.5493351364135748,5705,7.740677833557129
1115,12.855049133300781,0.0609216920791049,0.7381801605224609,7026,12.11686897277832
528,42.61093536376953,0.05555463011130364,2.242645416259762,10085,40.368289947509766
448,45.2879141998291,0.051419215857219036,2.214786453247072,11060,43.07312774658203
615,14.120450048446655,0.04845438082527168,0.6525774288177484,6142,13.467872619628906
916,17.503435840606688,0.04477554470269596,0.7501380348205551,5304,16.753297805786133
925,0.9303307223320008,0.04437672359508373,0.03953078269958499,3054,0.8907999396324158
2689,0.20310525447130204,0.043881072808953925,0.008537827432155615,240,0.19456742703914642
211,14.009837703704834,0.04222894588750916,0.5676494407653809,5432,13.442188262939453
519,3.6711688375473024,0.04143158240739273,0.14605120182037368,4006,3.5251176357269287
1965,35.100591773986814,0.03763425071334877,1.2730733108520482,5081,33.827518463134766
359,42.031658515930175,0.037017388929317496,1.5003627395629877,9677,40.53129577636719
1191,32.64594326019287,0.034707524649896584,1.0950532913208022,11123,31.55088996887207
2166,20.078097229003905,0.03441244033930301,0.6679505157470693,5238,19.410146713256836
2023,11.865124835968018,0.03431402198619294,0.3936330223083502,5622,11.471491813659668
1650,35.277227821350095,0.033936091200280606,1.157877388000486,10972,34.11935043334961
2479,0.151617594063282,0.03386129782920194,0.004965819418430328,382,0.14665177464485168
278,15.473286113739015,0.033778608656170786,0.5055880165100106,5329,14.967698097229004
1569,52.94044219970703,0.03354752070331771,1.718373413085935,10303,51.222068786621094
1172,0.3893530407547951,0.03333341480080458,0.012559805214405084,1944,0.37679323554039
60,35.753896713256836,0.032556077880366234,1.1273059844970703,5076,34.626590728759766
197,3.8850263452529905,0.032410604513049106,0.1219631528854368,4004,3.7630631923675537
1112,46.503374938964846,0.03168280861629919,1.428110961914065,10082,45.07526397705078
787,20.609540882110597,0.03134159685481591,0.6263064765930189,11191,19.983234405517578
232,0.44691760420799254,0.03113882164100241,0.013496230840682966,2167,0.43342137336730957
607,8.057105255126952,0.030296783483811963,0.2369262695312493,7240,7.820178985595703
1313,15.451838827133178,0.029702815726315973,0.4457238674163815,4852,15.006114959716797
719,32.127263889312744,0.028897433812744,0.9023207283020014,5104,31.224943161010742
812,0.3495683830976486,0.028846256032852638,0.009801016449928257,1094,0.33976736664772034
1979,18.459318428039552,0.028840616224343894,0.5174544143676769,4782,17.941864013671875
132,4.811588888168335,0.02820647413545386,0.13199484825134267,3958,4.679594039916992
1397,0.3821803933382034,0.028163719560007315,0.010468781590461718,1073,0.3717116117477417
1368,0.727450435757637,0.027692464249551067,0.019602065682411185,2942,0.7078483700752258
125,10.363895759582519,0.027372864723702102,0.2761310195922846,4668,10.087764739990234
1958,0.516700531244278,0.02699845810372228,0.013583387136459346,2362,0.5031171441078186
2004,1.7213114094734192,0.026616748575421866,0.044627864360809344,3314,1.6766835451126099
522,18.059513511657716,0.026277198000336947,0.4624027633667005,5256,17.597110748291016
1469,0.3663099053502083,0.02552847713371484,0.009118551313877121,1166,0.3571913540363312
2617,0.12655599549412727,0.025412106075518734,0.0031363530457019784,459,0.12341964244842529
1441,8.14043288230896,0.02514473977345819,0.19966845512390208,5693,7.940764427185059
1329,2.016239719390869,0.025008858066640403,0.04919357776641853,3307,1.9670461416244507
2076,9.21788249015808,0.024928132612217,0.22419581413269007,4238,8.99368667602539
1665,32.1754972076416,0.024867018171050317,0.7806951141357388,5078,31.39480209350586
2301,0.6872811311483383,0.02453481778369186,0.016458510756492628,2926,0.6708226203918457
2071,0.1353261312842369,0.024176610800879225,0.0031944951415061873,388,0.1321316361427307
1844,15.231366939544678,0.02413301558830732,0.35891706466674833,5429,14.87244987487793
2764,0.5397730243206024,0.024090582016517415,0.012697554826736401,2673,0.527075469493866
2754,41.71539379119873,0.024036708201459336,0.9791648483276347,10623,40.736228942871094
883,34.29266796112061,0.02370987418764483,0.79424343109131,5102,33.4984245300293
1114,16.2004617023468,0.02368749833150901,0.37486870765685865,5388,15.825592994689941
1270,0.5150017935037613,0.023622032234695223,0.011884649395942692,2383,0.5031171441078186
578,9.2894202709198,0.02324135012861608,0.2109948635101322,5654,9.078425407409668
1034,0.9493667268753052,0.023215831333559714,0.021540262699127233,3045,0.927826464176178
2159,9.520306138992309,0.023176895192154275,0.21565297126769956,7215,9.30465316772461
1003,0.8356101506948471,0.02309328624796302,0.018861412405967726,2587,0.8167487382888794
991,40.713063354492185,0.023066627441405765,0.9179393005371068,9769,39.79512405395508
816,0.3326816341280937,0.0228569576342828,0.007434167563915239,1732,0.32524746656417847
168,9.221112565994263,0.022360124408344017,0.20167572975158699,5756,9.019436836242676
115,13.845186738967895,0.022319593824984857,0.30227234840393,7931,13.542914390563965
829,24.69855026245117,0.022290994140744928,0.5385504150390616,11261,24.15999984741211
1092,35.194540939331056,0.02216771348133546,0.7632627105712899,5089,34.431278228759766
979,32.03422027587891,0.02215019070727817,0.6941876983642601,10706,31.34003257751465
804,0.3176100233197212,0.022149391039265335,0.006882427036762229,1175,0.310727596282959
2677,4.24085063457489,0.02202298351551817,0.09138364315032987,4036,4.1494669914245605
2314,0.7166479074954987,0.021863276659552185,0.015333040952682508,2626,0.7013148665428162
2735,41.99158332824707,0.02182555549336135,0.8969139862060516,9767,41.094669342041016
2589,0.25960975617170334,0.021685833753315256,0.00551035732030869,774,0.25409939885139465
2136,39.673390502929685,0.021580424348920702,0.8380824279785131,10650,38.83530807495117
