,Close Price Prediction,Off-by Percentage,Difference,index,Current Close
443,27.613302726745605,0.07015839794278708,1.8102975082397457,1690,25.80300521850586
46,24.253620777130127,0.048217315859585726,1.115650806427002,548,23.137969970703125
197,21.71757642745972,0.04003766098355543,0.8360475730896013,1700,20.881528854370117
156,26.822979946136474,0.039772944781810544,1.0260210227966304,1388,25.796958923339844
378,26.814811153411867,0.0389697207304213,1.0057710838317888,1692,25.809040069580078
516,28.773534355163573,0.03450331853817677,0.959670600891112,1689,27.81386375427246
548,31.23355577468872,0.029519491764223055,0.8955621528625493,1680,30.337993621826172
171,25.021172580718993,0.027890109170273118,0.6789084053039538,1728,24.34226417541504
31,29.384790534973146,0.027697573765172758,0.7919522476196299,1541,28.592838287353516
305,25.16102750778198,0.02545447457411561,0.6245628166198713,1736,24.53646469116211
372,28.947543869018556,0.024740872089643387,0.6988961791992203,1350,28.248647689819336
61,23.770101432800292,0.023539370696011027,0.5466650772094717,572,23.22343635559082
409,31.046357135772706,0.02297448916424236,0.6972551155090336,1934,30.349102020263672
529,24.096234073638914,0.022787707473225702,0.5368640327453598,1720,23.559370040893555
522,25.199085788726805,0.021444074383789407,0.5290265846252424,546,24.670059204101562
336,24.9590696144104,0.020884443124430108,0.5105928230285635,323,24.448476791381836
538,25.118246517181397,0.020823136816100724,0.5123715019226083,372,24.60587501525879
394,23.7545552444458,0.01990800850601118,0.46367504119873004,646,23.29088020324707
656,23.177093830108642,0.019805596568967132,0.45012125015258775,666,22.726972579956055
301,29.013422679901122,0.0194459378421299,0.5534312248229973,1382,28.459991455078125
592,37.54403858184814,0.019436043181988306,0.7157953262329073,2798,36.828243255615234
496,29.132484321594237,0.019088627040395777,0.5456827926635732,1586,28.586801528930664
698,23.506662864685058,0.0186744981601181,0.43092777252197223,135,23.075735092163086
474,25.003226470947265,0.01859695714467869,0.45649452209472585,641,24.54673194885254
487,34.95080406188965,0.018468039979968893,0.6337683868408206,2235,34.31703567504883
587,24.458945446014404,0.01752458029743684,0.4212505149841306,566,24.037694931030273
317,25.085241031646728,0.017245269677424117,0.4252678871154778,388,24.65997314453125
466,34.914648094177245,0.016789641275547152,0.5765247726440421,2127,34.3381233215332
477,25.42701997756958,0.0163441604976861,0.4089001655578599,430,25.01811981201172
459,24.637015380859374,0.01573594135182477,0.3816805267333976,329,24.255334854125977
634,34.356156463623044,0.015150197534899636,0.5127345275878881,2197,33.843421936035156
92,30.827264671325683,0.015117124297537757,0.45907962799072166,1665,30.36818504333496
316,30.95718894958496,0.014955146319912084,0.45614753723144474,1661,30.501041412353516
142,35.02569969177246,0.014661678031698565,0.5061150360107405,2125,34.51958465576172
406,33.121262321472166,0.014355851091731514,0.4687545394897441,2239,32.65250778198242
213,30.974829902648924,0.014328793991226734,0.4375622177124008,1164,30.537267684936523
395,23.97082281112671,0.013537752777273735,0.3201766014099121,570,23.650646209716797
360,27.893558235168456,0.01353379611960066,0.37246486663818246,909,27.521093368530273
264,25.438121128082276,0.012181454956492678,0.306144046783448,602,25.131977081298828
59,34.066901741027834,0.012139977031319008,0.40861087799072493,2581,33.65829086303711
229,41.18888076782227,0.012019666369799144,0.4891966247558628,2895,40.699684143066406
115,31.882306022644045,0.01185896757216658,0.3736600112915056,1987,31.50864601135254
617,23.951173858642576,0.011832434669863681,0.280086593627928,644,23.67108726501465
433,29.115270862579347,0.011648409466377734,0.33524156570434727,1490,28.780029296875
16,41.064613342285156,0.011601971586206714,0.4709663391113281,2894,40.59364700317383
96,22.851575298309328,0.011496830082760779,0.2597345542907732,107,22.591840744018555
494,24.990879516601563,0.011374179905697132,0.2810540008544926,688,24.70982551574707
163,25.703193550109862,0.011255304617950778,0.2860773849487295,485,25.417116165161133
560,37.5860249710083,0.010878196214148395,0.4044682693481434,2791,37.181556701660156
661,25.54570083618164,0.010814282097039163,0.27330284118652415,1767,25.272397994995117
152,25.784062881469726,0.010677447405730135,0.2723994445800777,492,25.51166343688965
444,28.607150020599367,0.01053110136435041,0.2981252098083509,1493,28.309024810791016
509,35.30393222808838,0.01049605479449061,0.36670307159423743,2161,34.93722915649414
119,29.99676097869873,0.010474406863721168,0.31094135284423885,1243,29.685819625854492
283,22.917809581756593,0.010280742178280688,0.23321447372436666,151,22.684595108032227
428,25.579562129974367,0.010149238723130486,0.2570046806335462,499,25.32255744934082
586,29.0934335899353,0.010041797308777984,0.2892458152770985,1367,28.804187774658203
584,30.11113296508789,0.010012256876179173,0.29849182128906193,1176,29.812641143798828
177,41.834855728149414,0.009941185988479206,0.4117943572998044,2903,41.42306137084961
599,30.192223987579347,0.009868474969433324,0.29503961563110437,1264,29.897184371948242
159,25.329968242645265,0.009850487329227222,0.24707868576049918,619,25.082889556884766
306,23.142191791534422,0.009751788366107916,0.22349824905395366,664,22.91869354248047
359,33.71907608032227,0.009688168482298002,0.32354156494140796,2085,33.39553451538086
326,30.736352844238283,0.00931341175371199,0.2836188507080095,1190,30.452733993530273
480,41.817369537353514,0.009277576888072911,0.3843975830078108,2908,41.4329719543457
712,25.771095752716064,0.009190642097787732,0.2346959114074707,765,25.536399841308594
457,25.36059103012085,0.009163245360355012,0.2302752494812026,510,25.13031578063965
342,28.30358772277832,0.009063505205786204,0.2542255401611335,1417,28.049362182617188
276,23.9821710395813,0.009059579913641942,0.215317707061768,568,23.76685333251953
275,41.8948401260376,0.008974998139605879,0.37266147613525646,2909,41.522178649902344
41,27.90403995513916,0.00887412507312397,0.24544582366943501,908,27.658594131469727
