,Close Price Prediction,Off-by Percentage,Difference,index,Current Close
2332,0.08784672237932682,0.022150119583004356,0.001903649345040323,88,0.0859430730342865
1131,0.31994157552719116,0.02212551146940627,0.006925637722015376,5328,0.3130159378051758
1310,0.09706528067588806,0.022091630548327926,0.002097982466220852,1058,0.0949672982096672
2070,0.08828070007264614,0.022089745887819257,0.0019079520553350465,805,0.0863727480173111
1284,1.6304139292240143,0.02187687690043583,0.03490475773811341,6457,1.5955091714859009
1591,0.2553759525716305,0.021759353413994636,0.005438477843999867,1744,0.24993747472763062
2383,0.4489422848820686,0.021535748860673186,0.009464483559131598,2856,0.439477801322937
2620,0.09788015134632587,0.021429274627271316,0.0020534957200288723,881,0.095826655626297
932,0.12332728371024132,0.021342682406798,0.002577132135629656,1463,0.12075015157461166
2660,0.7884637534618377,0.021330265277265358,0.016466897726058916,4819,0.7719968557357788
1884,0.3839553481340408,0.021210002804414898,0.007974553704261755,5154,0.37598079442977905
2693,0.2770435243844986,0.021205089570392514,0.005752745270729054,5446,0.27129077911376953
2650,2.532906777858734,0.021197693299097833,0.052577264308929283,7091,2.4803295135498047
753,2.34092148065567,0.02119337161264543,0.04858239412307741,6338,2.2923390865325928
478,0.3522393545508385,0.021128919692652057,0.00728844016790392,5321,0.34495091438293457
1316,0.34789000123739244,0.021113348226180755,0.007193249166011828,3692,0.3406967520713806
706,0.0636235261708498,0.02110274103275724,0.0013148831576108994,241,0.06230864301323891
2405,4.5261824464797975,0.021056730701172602,0.09334114551544204,6897,4.4328413009643555
1625,0.10749358400702476,0.021020077109688756,0.002213005870580667,695,0.10528057813644409
312,0.3084981417655945,0.020812618319674965,0.006289747953414915,5034,0.30220839381217957
368,0.05526607282459736,0.020712789797560003,0.001121485456824306,1139,0.054144587367773056
115,1.9920057892799377,0.02070108500552763,0.040400350093841464,6476,1.9516054391860962
1911,1.5580496096611023,0.020655275142793614,0.03153066873550414,6459,1.5265189409255981
276,0.2618312004208565,0.020596551280299944,0.005283987820148495,4616,0.256547212600708
1666,0.3996851643919945,0.02052366408484512,0.008038034141063688,5866,0.3916471302509308
1085,0.1902305756509304,0.020502512534695143,0.003821847289800645,3913,0.18640872836112976
1458,0.3727536129951477,0.02044229999653257,0.0074672925472259455,5146,0.36528632044792175
2523,7.375911407470703,0.020421640469959434,0.14761369705200167,7494,7.228297710418701
